Name,miRNA
CHL1|ENST00000256509.7|22,CHL1:miR-340-5p
CHL1|ENST00000256509.7|23,CHL1:miR-218-5p
CHL1|ENST00000256509.7|23,CHL1:miR-23-3p
CHL1|ENST00000256509.7|23,CHL1:miR-338-3p
CHL1|ENST00000256509.7|23,CHL1:miR-340-5p
CHL1|ENST00000256509.7|23,CHL1:miR-532-5p
CHL1|ENST00000256509.7|24,CHL1:miR-182-5p
CHL1|ENST00000256509.7|24,CHL1:miR-218-5p
CHL1|ENST00000256509.7|24,CHL1:miR-30-5p
CHL1|ENST00000256509.7|24,CHL1:miR-338-3p
CHL1|ENST00000256509.7|24,CHL1:miR-532-5p
CHL1|ENST00000256509.7|25,CHL1:miR-140-3p.2
CHL1|ENST00000256509.7|25,CHL1:miR-182-5p
CHL1|ENST00000256509.7|25,CHL1:miR-30-5p
CHL1|ENST00000256509.7|26,CHL1:miR-140-3p.2
CHL1|ENST00000256509.7|26,CHL1:miR-369-3p
CHL1|ENST00000256509.7|26,CHL1:miR-655-3p
CHL1|ENST00000256509.7|27,CHL1:miR-369-3p
CHL1|ENST00000256509.7|27,CHL1:miR-655-3p
CHL1|ENST00000256509.7|3,CHL1:miR-151-3p
CHL1|ENST00000256509.7|4,CHL1:miR-151-3p
CHL1|ENST00000256509.7|4,CHL1:miR-28-5p/708-5p
CHL1|ENST00000256509.7|4,CHL1:miR-326
CHL1|ENST00000256509.7|4,CHL1:miR-499a-5p
CHL1|ENST00000256509.7|5,CHL1:miR-28-5p/708-5p
CHL1|ENST00000256509.7|5,CHL1:miR-326
CHL1|ENST00000256509.7|6,CHL1:miR-433-3p
CHL1|ENST00000256509.7|7,CHL1:miR-433-3p
CHM|ENST00000357749.7|12,CHM:miR-137
CHM|ENST00000357749.7|13,CHM:miR-137
CHM|ENST00000357749.7|15,CHM:miR-154-5p
CHM|ENST00000357749.7|16,CHM:miR-137
CHM|ENST00000357749.7|16,CHM:miR-154-5p
CHM|ENST00000357749.7|17,CHM:miR-137
CHM|ENST00000357749.7|1,CHM:miR-218-5p
CHM|ENST00000357749.7|1,CHM:miR-876-5p
CHM|ENST00000357749.7|2,CHM:miR-153-3p
CHM|ENST00000357749.7|2,CHM:miR-218-5p
CHRDL1|ENST00000372042.6|13,CHRDL1:miR-326
CHRDL1|ENST00000372042.6|14,CHRDL1:miR-326
CHRDL1|ENST00000372042.6|15,CHRDL1:miR-141-3p/200a-3p
CHRDL1|ENST00000372042.6|16,CHRDL1:miR-141-3p/200a-3p
CHRDL1|ENST00000372042.6|16,CHRDL1:miR-200bc-3p/429
CHRDL1|ENST00000372042.6|16,CHRDL1:miR-488-3p
CHRDL1|ENST00000372042.6|17,CHRDL1:miR-200bc-3p/429
CHRDL1|ENST00000372042.6|17,CHRDL1:miR-488-3p
CHRDL1|ENST00000372042.6|1,CHRDL1:miR-217
CHRDL1|ENST00000372042.6|1,CHRDL1:miR-329-3p/362-3p
CHRDL1|ENST00000372042.6|1,CHRDL1:miR-455-3p.1
CHRDL1|ENST00000372042.6|1,CHRDL1:miR-455-3p.2
CHRM3|ENST00000676153.1|10,CHRM3:miR-133a-3p.2/133b
CHRM3|ENST00000676153.1|10,CHRM3:miR-15-5p/16-5p/195-5p/424-5p/497-5p
CHRM3|ENST00000676153.1|11,CHRM3:miR-133a-3p.2/133b
CHRM3|ENST00000676153.1|11,CHRM3:miR-15-5p/16-5p/195-5p/424-5p/497-5p
CHRM3|ENST00000676153.1|12,CHRM3:miR-30-5p
CHRM3|ENST00000676153.1|12,CHRM3:miR-342-3p
CHRM3|ENST00000676153.1|13,CHRM3:miR-1197
CHRM3|ENST00000676153.1|13,CHRM3:miR-186-5p
CHRM3|ENST00000676153.1|13,CHRM3:miR-30-5p
CHRM3|ENST00000676153.1|14,CHRM3:miR-1197
CHRM3|ENST00000676153.1|14,CHRM3:miR-140-5p
CHRM3|ENST00000676153.1|14,CHRM3:miR-186-5p
CHRM3|ENST00000676153.1|15,CHRM3:miR-140-5p
CHRM3|ENST00000676153.1|15,CHRM3:miR-299-3p
CHRM3|ENST00000676153.1|15,CHRM3:miR-9-5p
CHRM3|ENST00000676153.1|16,CHRM3:miR-299-3p
CHRM3|ENST00000676153.1|16,CHRM3:miR-9-5p
CHRM3|ENST00000676153.1|1,CHRM3:miR-129-5p
CHRM3|ENST00000676153.1|1,CHRM3:miR-199-3p
CHRM3|ENST00000676153.1|1,CHRM3:miR-30-5p
CHRM3|ENST00000676153.1|2,CHRM3:miR-129-5p
CHRM3|ENST00000676153.1|2,CHRM3:miR-199-3p
CHRM3|ENST00000676153.1|2,CHRM3:miR-212-5p
CHRM3|ENST00000676153.1|2,CHRM3:miR-362-5p/500b-5p
CHRM3|ENST00000676153.1|3,CHRM3:miR-212-5p
CHRM3|ENST00000676153.1|3,CHRM3:miR-329-3p/362-3p
CHRM3|ENST00000676153.1|3,CHRM3:miR-362-5p/500b-5p
CHRM3|ENST00000676153.1|44,CHRM3:miR-302-3p/372-3p/373-3p/520-3p
CHRM3|ENST00000676153.1|44,CHRM3:miR-330-3p
CHRM3|ENST00000676153.1|45,CHRM3:miR-302-3p/372-3p/373-3p/520-3p
CHRM3|ENST00000676153.1|45,CHRM3:miR-330-3p
CHRM3|ENST00000676153.1|46,CHRM3:miR-302-3p/372-3p/373-3p/520-3p
CHRM3|ENST00000676153.1|46,CHRM3:miR-330-3p
CHRM3|ENST00000676153.1|4,CHRM3:miR-101-3p.1
CHRM3|ENST00000676153.1|4,CHRM3:miR-329-3p/362-3p
CHRM3|ENST00000676153.1|4,CHRM3:miR-342-3p
CHRM3|ENST00000676153.1|4,CHRM3:miR-377-3p
CHRM3|ENST00000676153.1|5,CHRM3:miR-101-3p.1
CHRM3|ENST00000676153.1|5,CHRM3:miR-342-3p
CHRM3|ENST00000676153.1|5,CHRM3:miR-377-3p
CHRM3|ENST00000676153.1|5,CHRM3:miR-873-5p.2
CHRM3|ENST00000676153.1|6,CHRM3:miR-873-5p.2
CHRM3|ENST00000676153.1|7,CHRM3:miR-181-5p
CHRM3|ENST00000676153.1|7,CHRM3:miR-181-5p
CHRM3|ENST00000676153.1|7,CHRM3:miR-423-5p
CHRM3|ENST00000676153.1|8,CHRM3:miR-137
CHRM3|ENST00000676153.1|8,CHRM3:miR-181-5p
CHRM3|ENST00000676153.1|8,CHRM3:miR-181-5p
CHRM3|ENST00000676153.1|8,CHRM3:miR-18-5p
CHRM3|ENST00000676153.1|9,CHRM3:miR-18-5p
CHRNB2|ENST00000368476.4|28,CHRNB2:miR-148-3p/152-3p
CHRNB2|ENST00000368476.4|28,CHRNB2:miR-19-3p
CHRNB2|ENST00000368476.4|29,CHRNB2:miR-148-3p/152-3p
CHRNB2|ENST00000368476.4|29,CHRNB2:miR-19-3p
CHRNB2|ENST00000368476.4|30,CHRNB2:miR-148-3p/152-3p
CHRNB2|ENST00000368476.4|30,CHRNB2:miR-19-3p
CIC|ENST00000681038.1|1,CIC:miR-135-5p
CIC|ENST00000681038.1|1,CIC:miR-142-5p
CIC|ENST00000681038.1|1,CIC:miR-154-5p
CIC|ENST00000681038.1|1,CIC:miR-493-3p
CIC|ENST00000681038.1|2,CIC:miR-140-3p.1
CIC|ENST00000681038.1|2,CIC:miR-142-5p
CIC|ENST00000681038.1|2,CIC:miR-153-3p
CIC|ENST00000681038.1|2,CIC:miR-154-5p
CIC|ENST00000681038.1|2,CIC:miR-326
CIC|ENST00000681038.1|2,CIC:miR-448
CIC|ENST00000681038.1|2,CIC:miR-490-3p
CIC|ENST00000681038.1|2,CIC:miR-493-3p
CIC|ENST00000681038.1|3,CIC:miR-140-3p.1
CIC|ENST00000681038.1|3,CIC:miR-17-5p/20-5p/93-5p/106-5p/519-3p
CIC|ENST00000681038.1|3,CIC:miR-326
CIC|ENST00000681038.1|3,CIC:miR-490-3p
CIC|ENST00000681038.1|3,CIC:miR-873-5p.2
CIC|ENST00000681038.1|4,CIC:miR-17-5p/20-5p/93-5p/106-5p/519-3p
CIC|ENST00000681038.1|4,CIC:miR-25-3p/32-5p/92-3p/363-3p/367-3p
CIC|ENST00000681038.1|4,CIC:miR-326
CIC|ENST00000681038.1|4,CIC:miR-490-3p
CIC|ENST00000681038.1|4,CIC:miR-873-5p.2
CLCN5|ENST00000376091.8|10,CLCN5:miR-381-3p
CLCN5|ENST00000376091.8|10,CLCN5:miR-760
CLCN5|ENST00000376091.8|10,CLCN5:miR-760
CLCN5|ENST00000376091.8|10,CLCN5:miR-9-5p
CLCN5|ENST00000376091.8|11,CLCN5:miR-760
CLCN5|ENST00000376091.8|17,CLCN5:miR-128-3p
CLCN5|ENST00000376091.8|17,CLCN5:miR-141-3p/200a-3p
CLCN5|ENST00000376091.8|17,CLCN5:miR-149-5p
CLCN5|ENST00000376091.8|17,CLCN5:miR-24-3p
CLCN5|ENST00000376091.8|17,CLCN5:miR-29-3p
CLCN5|ENST00000376091.8|18,CLCN5:let-7-5p/98-5p
CLCN5|ENST00000376091.8|18,CLCN5:miR-128-3p
CLCN5|ENST00000376091.8|18,CLCN5:miR-141-3p/200a-3p
CLCN5|ENST00000376091.8|18,CLCN5:miR-149-5p
CLCN5|ENST00000376091.8|18,CLCN5:miR-183-5p.2
CLCN5|ENST00000376091.8|18,CLCN5:miR-212-5p
CLCN5|ENST00000376091.8|18,CLCN5:miR-24-3p
CLCN5|ENST00000376091.8|18,CLCN5:miR-29-3p
CLCN5|ENST00000376091.8|18,CLCN5:miR-96-5p/1271-5p
CLCN5|ENST00000376091.8|19,CLCN5:let-7-5p/98-5p
CLCN5|ENST00000376091.8|1,CLCN5:miR-130-3p/301-3p/454-3p
CLCN5|ENST00000376091.8|1,CLCN5:miR-142-3p.1
CLCN5|ENST00000376091.8|28,CLCN5:miR-182-5p
CLCN5|ENST00000376091.8|29,CLCN5:miR-182-5p
CLCN5|ENST00000376091.8|2,CLCN5:miR-130-3p/301-3p/454-3p
CLCN5|ENST00000376091.8|2,CLCN5:miR-142-3p.1
CLCN5|ENST00000376091.8|2,CLCN5:miR-153-3p
CLCN5|ENST00000376091.8|2,CLCN5:miR-153-3p
CLCN5|ENST00000376091.8|2,CLCN5:miR-448
CLCN5|ENST00000376091.8|2,CLCN5:miR-448
CLCN5|ENST00000376091.8|37,CLCN5:miR-182-5p
CLCN5|ENST00000376091.8|38,CLCN5:let-7-5p/98-5p
CLCN5|ENST00000376091.8|38,CLCN5:miR-182-5p
CLCN5|ENST00000376091.8|39,CLCN5:let-7-5p/98-5p
CLCN5|ENST00000376091.8|44,CLCN5:miR-103-3p/107
CLCN5|ENST00000376091.8|44,CLCN5:miR-15-5p/16-5p/195-5p/424-5p/497-5p
CLCN5|ENST00000376091.8|44,CLCN5:miR-503-5p
CLCN5|ENST00000376091.8|45,CLCN5:miR-103-3p/107
CLCN5|ENST00000376091.8|45,CLCN5:miR-15-5p/16-5p/195-5p/424-5p/497-5p
CLCN5|ENST00000376091.8|45,CLCN5:miR-485-5p
CLCN5|ENST00000376091.8|45,CLCN5:miR-503-5p
CLCN5|ENST00000376091.8|46,CLCN5:miR-24-3p
CLCN5|ENST00000376091.8|46,CLCN5:miR-485-5p
CLCN5|ENST00000376091.8|46,CLCN5:miR-9-5p
CLCN5|ENST00000376091.8|49,CLCN5:miR-141-3p/200a-3p
CLCN5|ENST00000376091.8|49,CLCN5:miR-320
CLCN5|ENST00000376091.8|49,CLCN5:miR-411-5p.1
CLCN5|ENST00000376091.8|49,CLCN5:miR-411-5p.2
CLCN5|ENST00000376091.8|50,CLCN5:let-7-5p/98-5p
CLCN5|ENST00000376091.8|50,CLCN5:miR-10-5p
CLCN5|ENST00000376091.8|50,CLCN5:miR-141-3p/200a-3p
CLCN5|ENST00000376091.8|50,CLCN5:miR-153-3p
CLCN5|ENST00000376091.8|50,CLCN5:miR-196-5p
CLCN5|ENST00000376091.8|50,CLCN5:miR-411-5p.1
CLCN5|ENST00000376091.8|50,CLCN5:miR-411-5p.2
CLCN5|ENST00000376091.8|50,CLCN5:miR-448
CLCN5|ENST00000376091.8|51,CLCN5:let-7-5p/98-5p
CLCN5|ENST00000376091.8|51,CLCN5:miR-10-5p
CLCN5|ENST00000376091.8|51,CLCN5:miR-142-5p
CLCN5|ENST00000376091.8|51,CLCN5:miR-153-3p
CLCN5|ENST00000376091.8|51,CLCN5:miR-196-5p
CLCN5|ENST00000376091.8|51,CLCN5:miR-218-5p
CLCN5|ENST00000376091.8|51,CLCN5:miR-330-3p.2
CLCN5|ENST00000376091.8|51,CLCN5:miR-340-5p
CLCN5|ENST00000376091.8|51,CLCN5:miR-448
CLCN5|ENST00000376091.8|5,CLCN5:miR-103-3p/107
CLCN5|ENST00000376091.8|5,CLCN5:miR-155-5p
CLCN5|ENST00000376091.8|5,CLCN5:miR-15-5p/16-5p/195-5p/424-5p/497-5p
CLCN5|ENST00000376091.8|5,CLCN5:miR-330-3p
CLCN5|ENST00000376091.8|6,CLCN5:miR-29-3p
CLCN5|ENST00000376091.8|6,CLCN5:miR-330-3p.2
CLCN5|ENST00000376091.8|9,CLCN5:miR-193-3p
CLCN5|ENST00000376091.8|9,CLCN5:miR-381-3p
CLCN5|ENST00000376091.8|9,CLCN5:miR-760
CLCN5|ENST00000376091.8|9,CLCN5:miR-9-5p
CNKSR2|ENST00000379510.5|10,CNKSR2:miR-15-5p/16-5p/195-5p/424-5p/497-5p
CNKSR2|ENST00000379510.5|10,CNKSR2:miR-181-5p
CNKSR2|ENST00000379510.5|10,CNKSR2:miR-320
CNKSR2|ENST00000379510.5|11,CNKSR2:miR-181-5p
CNKSR2|ENST00000379510.5|11,CNKSR2:miR-19-3p
CNKSR2|ENST00000379510.5|11,CNKSR2:miR-320
CNKSR2|ENST00000379510.5|11,CNKSR2:miR-486-5p
CNKSR2|ENST00000379510.5|12,CNKSR2:miR-19-3p
CNKSR2|ENST00000379510.5|12,CNKSR2:miR-486-5p
CNKSR2|ENST00000379510.5|13,CNKSR2:miR-133a-3p.2/133b
CNKSR2|ENST00000379510.5|14,CNKSR2:miR-133a-3p.2/133b
CNKSR2|ENST00000379510.5|1,CNKSR2:miR-30-5p
CNKSR2|ENST00000379510.5|2,CNKSR2:miR-30-5p
CNKSR2|ENST00000379510.5|4,CNKSR2:miR-208-3p
CNKSR2|ENST00000379510.5|4,CNKSR2:miR-874-3p
CNKSR2|ENST00000379510.5|5,CNKSR2:miR-208-3p
CNKSR2|ENST00000379510.5|5,CNKSR2:miR-874-3p
CNKSR2|ENST00000379510.5|6,CNKSR2:miR-22-3p
CNKSR2|ENST00000379510.5|7,CNKSR2:miR-22-3p
CNKSR2|ENST00000379510.5|9,CNKSR2:miR-15-5p/16-5p/195-5p/424-5p/497-5p
CNOT3|ENST00000221232.11|1,CNOT3:miR-299-5p
CNTN4|ENST00000418658.6|11,CNTN4:miR-200bc-3p/429
CNTN4|ENST00000418658.6|11,CNTN4:miR-376c-3p
CNTN4|ENST00000418658.6|12,CNTN4:miR-200bc-3p/429
CNTN4|ENST00000418658.6|12,CNTN4:miR-376c-3p
CNTN4|ENST00000418658.6|12,CNTN4:miR-383-5p.2
CNTN4|ENST00000418658.6|1,CNTN4:miR-145-5p
CNTN4|ENST00000418658.6|1,CNTN4:miR-148-3p/152-3p
CNTN4|ENST00000418658.6|1,CNTN4:miR-186-5p
CNTN4|ENST00000418658.6|1,CNTN4:miR-30-5p
CNTN4|ENST00000418658.6|1,CNTN4:miR-33-5p
CNTN4|ENST00000418658.6|1,CNTN4:miR-365-3p
CNTN4|ENST00000418658.6|1,CNTN4:miR-409-3p
CNTN4|ENST00000418658.6|1,CNTN4:miR-411-3p
CNTN4|ENST00000418658.6|1,CNTN4:miR-448
CNTN4|ENST00000418658.6|1,CNTN4:miR-9-5p
CNTN4|ENST00000418658.6|2,CNTN4:miR-148-3p/152-3p
CNTN4|ENST00000418658.6|2,CNTN4:miR-30-5p
CNTN4|ENST00000418658.6|2,CNTN4:miR-33-5p
CNTN4|ENST00000418658.6|2,CNTN4:miR-365-3p
CNTN4|ENST00000418658.6|2,CNTN4:miR-369-3p
CNTN4|ENST00000418658.6|2,CNTN4:miR-374-5p
CNTN4|ENST00000418658.6|2,CNTN4:miR-410-3p
CNTN4|ENST00000418658.6|2,CNTN4:miR-411-3p
CNTN4|ENST00000418658.6|2,CNTN4:miR-448
CNTN4|ENST00000418658.6|2,CNTN4:miR-9-5p
CNTN4|ENST00000418658.6|3,CNTN4:miR-369-3p
CNTN4|ENST00000418658.6|3,CNTN4:miR-374-5p
CNTN4|ENST00000418658.6|3,CNTN4:miR-410-3p
CNTN4|ENST00000418658.6|5,CNTN4:miR-155-5p
CNTN4|ENST00000418658.6|5,CNTN4:miR-25-3p/32-5p/92-3p/363-3p/367-3p
CNTN4|ENST00000418658.6|6,CNTN4:miR-155-5p
CNTN4|ENST00000418658.6|6,CNTN4:miR-181-5p
CNTN4|ENST00000418658.6|6,CNTN4:miR-25-3p/32-5p/92-3p/363-3p/367-3p
CNTN4|ENST00000418658.6|7,CNTN4:miR-181-5p
CNTNAP2|ENST00000361727.8|13,CNTNAP2:miR-204-5p/211-5p
CNTNAP2|ENST00000361727.8|14,CNTNAP2:miR-204-5p/211-5p
CNTNAP2|ENST00000361727.8|18,CNTNAP2:miR-183-5p.2
CNTNAP2|ENST00000361727.8|19,CNTNAP2:miR-183-5p.2
CNTNAP2|ENST00000361727.8|1,CNTNAP2:miR-142-5p
CNTNAP2|ENST00000361727.8|1,CNTNAP2:miR-186-5p
CNTNAP2|ENST00000361727.8|1,CNTNAP2:miR-218-5p
CNTNAP2|ENST00000361727.8|1,CNTNAP2:miR-340-5p
CNTNAP2|ENST00000361727.8|1,CNTNAP2:miR-496.2
CNTNAP2|ENST00000361727.8|20,CNTNAP2:miR-218-5p
CNTNAP2|ENST00000361727.8|21,CNTNAP2:miR-218-5p
CNTNAP2|ENST00000361727.8|2,CNTNAP2:miR-142-5p
CNTNAP2|ENST00000361727.8|2,CNTNAP2:miR-186-5p
CNTNAP2|ENST00000361727.8|2,CNTNAP2:miR-340-5p
CNTNAP2|ENST00000361727.8|2,CNTNAP2:miR-496.2
CNTNAP2|ENST00000361727.8|2,CNTNAP2:miR-874-3p
CNTNAP2|ENST00000361727.8|39,CNTNAP2:miR-1298-5p
CNTNAP2|ENST00000361727.8|39,CNTNAP2:miR-181-5p
CNTNAP2|ENST00000361727.8|39,CNTNAP2:miR-186-5p
CNTNAP2|ENST00000361727.8|39,CNTNAP2:miR-27-3p
CNTNAP2|ENST00000361727.8|3,CNTNAP2:miR-874-3p
CNTNAP2|ENST00000361727.8|5,CNTNAP2:miR-194-5p
CNTNAP2|ENST00000361727.8|5,CNTNAP2:miR-499a-5p
CNTNAP2|ENST00000361727.8|6,CNTNAP2:miR-149-5p
CNTNAP2|ENST00000361727.8|6,CNTNAP2:miR-194-5p
CNTNAP2|ENST00000361727.8|6,CNTNAP2:miR-3064-5p
CNTNAP2|ENST00000361727.8|6,CNTNAP2:miR-499a-5p
CNTNAP2|ENST00000361727.8|6,CNTNAP2:miR-760
CNTNAP2|ENST00000361727.8|7,CNTNAP2:miR-149-5p
CNTNAP2|ENST00000361727.8|7,CNTNAP2:miR-3064-5p
CNTNAP2|ENST00000361727.8|7,CNTNAP2:miR-760
CNTNAP2|ENST00000361727.8|8,CNTNAP2:miR-34-5p/449-5p
CNTNAP2|ENST00000361727.8|9,CNTNAP2:miR-34-5p/449-5p
COL10A1|ENST00000651968.1|3,COL10A1:miR-26-5p
COL10A1|ENST00000651968.1|4,COL10A1:miR-26-5p
COL10A1|ENST00000651968.1|4,COL10A1:miR-501-3p/502-3p
COL10A1|ENST00000651968.1|5,COL10A1:miR-501-3p/502-3p
COL10A1|ENST00000651968.1|6,COL10A1:miR-101-3p.1
COL10A1|ENST00000651968.1|6,COL10A1:miR-101-3p.2
COL10A1|ENST00000651968.1|7,COL10A1:miR-101-3p.1
COL10A1|ENST00000651968.1|7,COL10A1:miR-101-3p.2
COL10A1|ENST00000651968.1|8,COL10A1:miR-101-3p.1
COL10A1|ENST00000651968.1|8,COL10A1:miR-101-3p.2
COL11A1|ENST00000370096.9|10,COL11A1:miR-26-5p
COL11A1|ENST00000370096.9|11,COL11A1:miR-26-5p
COL11A1|ENST00000370096.9|2,COL11A1:miR-144-3p
COL11A1|ENST00000370096.9|2,COL11A1:miR-29-3p
COL11A1|ENST00000370096.9|2,COL11A1:miR-29-3p
COL11A1|ENST00000370096.9|3,COL11A1:miR-144-3p
COL11A1|ENST00000370096.9|3,COL11A1:miR-29-3p
COL11A1|ENST00000370096.9|3,COL11A1:miR-29-3p
COL11A1|ENST00000370096.9|5,COL11A1:let-7-5p/98-5p
COL11A1|ENST00000370096.9|5,COL11A1:miR-381-3p
COL11A1|ENST00000370096.9|6,COL11A1:let-7-5p/98-5p
COL11A1|ENST00000370096.9|6,COL11A1:miR-381-3p
COL11A1|ENST00000370096.9|9,COL11A1:miR-26-5p
COL1A1|ENST00000225964.10|10,COL1A1:miR-218-5p
COL1A1|ENST00000225964.10|10,COL1A1:miR-338-3p
COL1A1|ENST00000225964.10|10,COL1A1:miR-371-5p
COL1A1|ENST00000225964.10|10,COL1A1:miR-382-5p
COL1A1|ENST00000225964.10|10,COL1A1:miR-532-3p
COL1A1|ENST00000225964.10|1,COL1A1:miR-129-5p
COL1A1|ENST00000225964.10|1,COL1A1:miR-129-5p
COL1A1|ENST00000225964.10|1,COL1A1:miR-133a-3p.2/133b
COL1A1|ENST00000225964.10|1,COL1A1:miR-143-3p
COL1A1|ENST00000225964.10|2,COL1A1:miR-129-5p
COL1A1|ENST00000225964.10|2,COL1A1:miR-133a-3p.2/133b
COL1A1|ENST00000225964.10|2,COL1A1:miR-143-3p
COL1A1|ENST00000225964.10|2,COL1A1:miR-193a-5p
COL1A1|ENST00000225964.10|3,COL1A1:miR-193a-5p
COL1A1|ENST00000225964.10|5,COL1A1:let-7-5p/98-5p
COL1A1|ENST00000225964.10|5,COL1A1:miR-196-5p
COL1A1|ENST00000225964.10|6,COL1A1:let-7-5p/98-5p
COL1A1|ENST00000225964.10|6,COL1A1:miR-196-5p
COL1A1|ENST00000225964.10|6,COL1A1:miR-29-3p
COL1A1|ENST00000225964.10|6,COL1A1:miR-29-3p
COL1A1|ENST00000225964.10|7,COL1A1:miR-29-3p
COL1A1|ENST00000225964.10|7,COL1A1:miR-29-3p
COL1A1|ENST00000225964.10|7,COL1A1:miR-29-3p
COL1A1|ENST00000225964.10|8,COL1A1:miR-29-3p
COL1A1|ENST00000225964.10|9,COL1A1:miR-218-5p
COL1A1|ENST00000225964.10|9,COL1A1:miR-371-5p
COL1A1|ENST00000225964.10|9,COL1A1:miR-382-5p
COL1A1|ENST00000225964.10|9,COL1A1:miR-532-3p
COL1A2|ENST00000297268.11|1,COL1A2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
COL1A2|ENST00000297268.11|2,COL1A2:let-7-5p/98-5p
COL1A2|ENST00000297268.11|2,COL1A2:miR-19-3p
COL1A2|ENST00000297268.11|2,COL1A2:miR-196-5p
COL1A2|ENST00000297268.11|2,COL1A2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
COL1A2|ENST00000297268.11|2,COL1A2:miR-7-5p
COL1A2|ENST00000297268.11|3,COL1A2:let-7-5p/98-5p
COL1A2|ENST00000297268.11|3,COL1A2:miR-19-3p
COL1A2|ENST00000297268.11|3,COL1A2:miR-196-5p
COL1A2|ENST00000297268.11|3,COL1A2:miR-26-5p
COL1A2|ENST00000297268.11|3,COL1A2:miR-29-3p
COL1A2|ENST00000297268.11|3,COL1A2:miR-29-3p
COL1A2|ENST00000297268.11|3,COL1A2:miR-7-5p
COL1A2|ENST00000297268.11|4,COL1A2:miR-26-5p
COL1A2|ENST00000297268.11|4,COL1A2:miR-29-3p
COL1A2|ENST00000297268.11|4,COL1A2:miR-29-3p
COL2A1|ENST00000380518.8|1,COL2A1:miR-148-3p/152-3p
COL2A1|ENST00000380518.8|1,COL2A1:miR-455-3p.2
COL2A1|ENST00000380518.8|1,COL2A1:miR-7-5p
COL2A1|ENST00000380518.8|2,COL2A1:miR-29-3p
COL2A1|ENST00000380518.8|2,COL2A1:miR-455-3p.2
COL2A1|ENST00000380518.8|2,COL2A1:miR-7-5p
COL2A1|ENST00000380518.8|3,COL2A1:miR-29-3p
COL2A1|ENST00000380518.8|3,COL2A1:miR-455-3p.2
COL2A1|ENST00000380518.8|3,COL2A1:miR-7-5p
COL3A1|ENST00000304636.9|1,COL3A1:miR-29-3p
COL3A1|ENST00000304636.9|2,COL3A1:miR-128-3p
COL3A1|ENST00000304636.9|2,COL3A1:miR-29-3p
COL3A1|ENST00000304636.9|3,COL3A1:let-7-5p/98-5p
COL3A1|ENST00000304636.9|3,COL3A1:miR-128-3p
COL3A1|ENST00000304636.9|3,COL3A1:miR-196-5p
COL3A1|ENST00000304636.9|4,COL3A1:let-7-5p/98-5p
COL3A1|ENST00000304636.9|4,COL3A1:miR-196-5p
COL4A1|ENST00000375820.10|1,COL4A1:let-7-5p/98-5p
COL4A1|ENST00000375820.10|1,COL4A1:miR-124-3p.1
COL4A1|ENST00000375820.10|1,COL4A1:miR-124-3p.2/506-3p
COL4A1|ENST00000375820.10|1,COL4A1:miR-17-5p/20-5p/93-5p/106-5p/519-3p
COL4A1|ENST00000375820.10|1,COL4A1:miR-21-5p/590-5p
COL4A1|ENST00000375820.10|1,COL4A1:miR-29-3p
COL4A1|ENST00000375820.10|2,COL4A1:miR-148-3p/152-3p
COL4A1|ENST00000375820.10|2,COL4A1:miR-17-5p/20-5p/93-5p/106-5p/519-3p
COL4A1|ENST00000375820.10|2,COL4A1:miR-21-5p/590-5p
COL4A1|ENST00000375820.10|2,COL4A1:miR-29-3p
COL4A1|ENST00000375820.10|3,COL4A1:miR-29-3p
COL4A1|ENST00000375820.10|4,COL4A1:miR-140-3p.1
COL4A1|ENST00000375820.10|5,COL4A1:miR-140-3p.1
COL4A1|ENST00000375820.10|5,COL4A1:miR-23-3p
COL4A1|ENST00000375820.10|6,COL4A1:miR-23-3p
COL4A1|ENST00000375820.10|7,COL4A1:miR-142-3p.2
COL5A1|ENST00000371817.8|10,COL5A1:miR-181-5p
COL5A1|ENST00000371817.8|10,COL5A1:miR-29-3p
COL5A1|ENST00000371817.8|11,COL5A1:miR-181-5p
COL5A1|ENST00000371817.8|11,COL5A1:miR-29-3p
COL5A1|ENST00000371817.8|12,COL5A1:miR-27-3p
COL5A1|ENST00000371817.8|13,COL5A1:miR-27-3p
COL5A1|ENST00000371817.8|14,COL5A1:miR-135-5p
COL5A1|ENST00000371817.8|14,COL5A1:miR-182-5p
COL5A1|ENST00000371817.8|14,COL5A1:miR-31-5p
COL5A1|ENST00000371817.8|15,COL5A1:miR-135-5p
COL5A1|ENST00000371817.8|15,COL5A1:miR-182-5p
COL5A1|ENST00000371817.8|15,COL5A1:miR-192-5p/215-5p
COL5A1|ENST00000371817.8|15,COL5A1:miR-31-5p
COL5A1|ENST00000371817.8|16,COL5A1:miR-137
COL5A1|ENST00000371817.8|16,COL5A1:miR-192-5p/215-5p
COL5A1|ENST00000371817.8|16,COL5A1:miR-25-3p/32-5p/92-3p/363-3p/367-3p
COL5A1|ENST00000371817.8|17,COL5A1:miR-137
COL5A1|ENST00000371817.8|17,COL5A1:miR-25-3p/32-5p/92-3p/363-3p/367-3p
COL5A1|ENST00000371817.8|18,COL5A1:miR-582-5p
COL5A1|ENST00000371817.8|1,COL5A1:miR-1193
COL5A1|ENST00000371817.8|1,COL5A1:miR-1193
COL5A1|ENST00000371817.8|2,COL5A1:miR-1193
COL5A1|ENST00000371817.8|2,COL5A1:miR-26-5p
